depth,d18O,d17O,dD,dxs,CH4,CO,concentration,total_counts,small,medium,large,XL,small_percentage,medium_percentage,large_percentage,XL_percentage,age
31.95,-38.49265189684429,-20.479164336566857,-308.53543814089994,-0.5942229661455186,543.0542275722197,0.09405479880251146,16810.037628310525,5768.5,5070.25,665.0,33.25,0.0,87.89546675912283,11.528126896073502,0.5764063448036751,0.0,
32.0,-38.46165529201745,-20.47542051295439,-308.7642055277976,-1.0709631916580924,544.8761558406959,0.10115380594875828,20181.72265747208,8892.727272628,7630.818181741818,1211.6363636172725,50.27272726890909,0.0,86.1583815170074,13.274441553403573,0.5671769295890291,0.0,
32.05,-38.4108272367699,-20.42554045130522,-308.4416561607443,-1.1550382665851484,545.9665018051593,0.12426206036570993,26909.379592242272,11575.606061037333,9939.787879151514,1579.272727342909,56.54545454290909,0.0,85.83042463819244,13.677119312260269,0.49245604954728983,0.0,
32.1,-38.32726885582816,-20.366113635908135,-307.6942690215144,-1.076118174889086,544.1455199039005,0.1340418255788753,24050.59823253326,11820.333333964001,10217.242424838181,1551.8181818667272,51.27272725909091,0.0,86.44305122103432,13.123513625876274,0.4334351530894025,0.0,
32.15,-38.16298876529821,-20.246013864969708,-306.7410799594239,-1.4371698370382942,542.9789002804055,0.13768862199474302,22213.4567746027,10081.60606092218,8633.909091281817,1413.3939393449089,34.30303029545454,0.0,85.65540093893175,13.994951874711344,0.3496471863569019,0.0,
32.2,-38.000121587664346,-20.17257823683077,-305.42414234805244,-1.4231696467377253,544.9767388964755,0.13803559053588138,20857.214926179615,8335.333333814,7154.66666718,1143.3333332959999,37.333333338,0.0,85.83539950532774,13.716707988843496,0.4478925058287667,0.0,
32.3,-37.68604162482196,-20.01374141461627,-303.2539247106932,-1.7655917121174451,544.8121894267819,0.13476058253073087,20735.923676567734,7343.75,6315.25,998.75,29.75,0.0,85.99489361702128,13.600000000000001,0.4051063829787234,0.0,-494.9403453
32.35,-37.51763075755323,-19.94040487232961,-301.3996950739413,-1.2586490135154755,551.8149338962363,0.11885901244614795,19834.944508967634,7343.75,6315.25,998.75,29.75,0.0,85.99489361702128,13.600000000000001,0.4051063829787234,0.0,-494.9403453
32.4,-37.6819404943481,-20.044639429797737,-302.35874951961995,-0.9032255648351458,563.0540985352023,0.10467722001944388,16731.887468261175,7343.75,6315.25,998.75,29.75,0.0,85.99489361702128,13.600000000000003,0.4051063829787234,0.0,-494.9403453
32.45,-37.671511999611276,-20.029205225520734,-302.1494258669235,-0.7773298700332761,547.4444954989086,0.08952464271002546,20461.434105656608,7343.75,6315.25,998.75,29.75,0.0,85.99489361702128,13.600000000000003,0.4051063829787234,0.0,
32.5,-37.70263214241601,-20.021680194515795,-303.0492720007203,-1.4282148613921921,539.9967088286124,0.08525406770873468,17547.756942344964,8869.62202332625,7790.604166228572,1044.955357114107,34.06249998357143,0.0,87.76835553972494,11.846849318193987,0.38479514208107124,0.0,
32.55,-38.16617014608201,-20.25677152503821,-306.25899607864534,-0.9296349099892428,538.2084881998263,0.08866597279395408,14297.147115505242,4771.8035713025,4228.857142742857,532.4999999925,10.446428567142858,0.0,88.78038351209838,11.055428804667391,0.1641876832342342,0.0,
32.6,-38.451757058758844,-20.437509008500406,-308.2581648998233,-0.6441084297524867,540.2597826397493,0.09573562259728062,17700.46777412561,3563.75,3170.0,390.0,3.75,0.0,88.95124517713083,10.943528586460891,0.1052262364082778,0.0,
32.65,-38.406366390105454,-20.415690808315993,-308.027892634875,-0.77696151403134,542.6855871758274,0.11745217304381123,22927.364166708114,3563.75,3170.0,390.0,3.75,0.0,88.95124517713082,10.943528586460891,0.1052262364082778,0.0,
32.7,-38.34124248168927,-20.371236931515952,-307.09299377212125,-0.36305391860706054,546.6119688445928,0.1386275880600446,22856.034240356625,3563.75,3170.0,390.0,3.75,0.0,88.95124517713083,10.943528586460891,0.1052262364082778,0.0,
32.8,-38.16627025548436,-20.295460866728146,-306.24810726577203,-0.9179452218971268,547.1789262552836,0.13996457084895833,34523.397828234316,3563.75,3170.0,390.0,3.75,0.0,88.95124517713083,10.943528586460891,0.1052262364082778,0.0,
32.85,-37.279823327033945,-19.792909244214275,-299.22298200042314,-0.984395384151628,546.4981958655361,0.1371899913175,25304.54511015341,3563.75,3170.0,390.0,3.75,0.0,88.95124517713083,10.943528586460891,0.1052262364082778,0.0,
32.95,-36.442083601223594,-19.358235483521355,-292.55976709413227,-1.0230982843435599,548.4969213996658,0.14130231523235667,15333.404364783391,3563.75,3170.0,390.0,3.75,0.0,88.95124517713083,10.943528586460891,0.10522623640827782,0.0,
33.0,-36.91039910163148,-19.628094549816424,-295.3342203815889,-0.05102756853710364,550.8079705029519,0.1152909093199936,7126.8279153689045,3563.75,3170.0,390.0,3.75,0.0,88.95124517713083,10.943528586460891,0.1052262364082778,0.0,
33.05,-37.50428979293227,-19.91669425783249,-300.3598410640241,-0.3255227205659506,544.5404106689049,0.080759002704336,5788.46661208451,3563.75,3170.0,390.0,3.75,0.0,88.95124517713083,10.943528586460891,0.1052262364082778,0.0,
33.1,-36.90580932535254,-19.633945072544698,-295.4921391896234,-0.24566458680303083,536.6721414263749,0.06548134564136843,11511.850197045214,3563.75,3170.0,390.0,3.75,0.0,88.95124517713083,10.943528586460891,0.1052262364082778,0.0,
33.15,-36.88693495848403,-19.594091044921928,-294.9091930356896,0.18628663218258676,531.9458294133983,0.05250776863481911,8101.542750339613,3563.75,3170.0,390.0,3.75,0.0,88.95124517713083,10.943528586460891,0.1052262364082778,0.0,
33.2,-37.60059114058776,-19.96800582771394,-300.54658696340556,0.25814216129655176,531.8737609975188,0.031116471852983014,3954.1614081082407,3563.75,3170.0,390.0,3.75,0.0,88.95124517713083,10.943528586460891,0.10522623640827782,0.0,
33.25,-37.39475418520041,-19.84530071990225,-300.27035002274897,-1.1123165411456988,526.5091784790015,0.023808123382011704,3679.87921220585,3261.625,2896.78125,359.9375,4.5,0.40625,88.56102930544183,11.205192919737103,0.19835157033010117,0.03542620449095269,
33.3,-37.45129630651607,-19.91594739354372,-300.00607228507414,-0.39570183294555433,521.7643701916223,0.02208199398699359,3031.955024789931,1146.75,984.25,149.5,9.75,3.25,85.82951820361893,13.036843252670591,0.8502289077828646,0.28340963592762153,
33.35,-37.53974197525278,-19.94990838649544,-300.6900468696083,-0.37211106758607543,519.9687052383138,0.01691255587588112,3238.966430424831,1131.8604166666667,970.28125,148.57916666666668,9.668750000000001,3.3312500000000003,85.67888577867927,13.16609310151897,0.8559732125394417,0.29904790726232383,
33.4,-37.55557087118454,-19.943096547040405,-301.1772866489199,-0.732719679443558,517.93392696844,0.018961303482481123,2912.0335382446888,789.4,649.0,127.40000000000002,7.800000000000001,5.2,82.21434000506714,16.13883962503167,0.9880922219407146,0.6587281479604763,
33.45,-37.48570680270516,-19.971102894884726,-300.79572914589437,-0.9100747242531052,517.5444674814721,0.022685993613481354,2417.997417631158,789.4,649.0,127.4,7.8,5.2,82.21434000506714,16.13883962503167,0.9880922219407144,0.6587281479604763,
33.5,-38.06707371897773,-20.27387207429714,-304.35919208238977,0.17739766943210178,518.7338053594425,0.022014373220481123,2203.7992500960772,789.4,649.0,127.40000000000002,7.800000000000001,5.2,82.21434000506714,16.13883962503167,0.9880922219407144,0.6587281479604763,
33.55,-38.601894698464854,-20.5387830775113,-308.02146193809034,0.7936956496285446,520.3635137778637,0.02202598205183912,5725.4074505163835,789.4,649.0,127.40000000000002,7.800000000000001,5.2,82.21434000506714,16.13883962503167,0.9880922219407146,0.6587281479604763,
33.6,-37.95826320161404,-20.17306058481213,-301.515299164811,2.150806448101325,522.8953339945183,0.02965854249583735,18235.40999555255,2319.964705882353,2009.7294117647054,289.9647058823529,16.905882352941177,3.364705882352941,84.21172081804085,14.491342993011818,0.8707003285023196,0.4262358604450141,
33.65,-36.64948963812206,-19.47156651482103,-289.9610606339925,3.234856470984022,530.5001588273938,0.05453065260472,14123.69426692222,5126.0,4504.4,588.0,33.6,0.0,87.87358564182598,11.47093250097542,0.6554818571985954,0.0,
33.7,-36.52615295598636,-19.41652273301843,-288.68765171774993,3.521571930140947,529.2537089379692,0.07354453392791667,7625.369294017015,5126.0,4504.4,588.0,33.6,0.0,87.87358564182598,11.47093250097542,0.6554818571985954,0.0,
33.75,-36.8442065844159,-19.58403827171661,-291.9741938808291,2.779458794498117,511.18093640751994,0.04602128612706149,3000.200441390193,5126.0,4504.4,588.0,33.6,0.0,87.87358564182598,11.47093250097542,0.6554818571985954,0.0,
33.8,-36.389521276288534,-19.35535517236188,-289.4586093808462,1.6575608294619428,503.2193143504749,0.02727728235632258,4022.1767961800215,5126.0,4504.4,588.0,33.6,0.0,87.87358564182598,11.47093250097542,0.6554818571985954,0.0,
34.15,-36.40754564513623,-19.3592784042403,-288.20888573580254,3.051479425287373,507.2858530573093,0.03345555843247537,3592.2134326158634,5126.0,4504.4,588.0,33.6,0.0,87.87358564182598,11.47093250097542,0.6554818571985954,0.0,
34.2,-36.89560459815152,-19.58256335810685,-292.1087524231261,3.0560843620861085,580.6390720674661,0.03236629754573512,6419.987023297851,5126.0,4504.4,588.0,33.6,0.0,87.87358564182598,11.47093250097542,0.6554818571985954,0.0,
34.25,-36.85792858720012,-19.54098720241419,-291.8811434152652,2.9822852823357535,676.6032327965802,0.04162006662126135,2941.490449510852,5126.0,4504.4,588.0,33.6,0.0,87.87358564182598,11.47093250097542,0.6554818571985954,0.0,
34.3,-38.11521533032497,-20.304505658704567,-300.1977194235387,4.724003219061086,663.8939451991208,0.03037787461724815,2667.922833221341,5126.0,4504.4,588.0,33.6,0.0,87.87358564182598,11.47093250097542,0.6554818571985954,0.0,
34.35,-38.432507702816324,-20.41410849726892,-303.92700994331676,3.533051679213724,607.6852073841989,0.02703239561102613,5975.4172394514235,5126.0,4504.4,588.0,33.6,0.0,87.87358564182598,11.47093250097542,0.6554818571985954,0.0,
34.4,-36.57748214093891,-19.468342696836963,-289.8162155497679,2.803641577743372,522.6743659271878,0.02386734128757278,6430.157998235606,3964.6823529411768,3404.9176470588236,521.0823529411764,37.83529411764706,0.8470588235294119,83.57031173796334,15.082629840113036,1.3009122667956354,0.046146155127991494,
34.45,-36.25916245664213,-19.210335862875215,-288.7430858529803,1.330213800156787,477.15787806004124,0.028255293938312727,5645.581847717154,1671.3999999999999,1272.7428571428572,355.6285714285714,40.34285714285715,2.6857142857142864,76.81927705508735,20.664532921054242,2.312519007905102,0.2036710159532981,
34.5,-36.61923230464327,-19.441313605897523,-290.9486567443852,2.0052016927608878,473.67122724899275,0.02280112056990463,3355.6214311802423,686.2,574.0,99.0,8.8,4.4,83.6490819003206,14.427280676187696,1.2824249489944624,0.6412124744972312,
34.55,-36.48207907123312,-19.373705762489905,-289.362729041249,2.493903528615923,512.1961538424882,0.03245144919361799,3605.0974546974867,706.8608695652174,580.8869565217392,110.47826086956522,13.391304347826088,2.104347826086957,82.21677669472844,15.598052132132901,1.878504337509554,0.30666683562911057,
34.6,-36.34749041898451,-19.316111079894064,-287.76798731138757,3.011936040488551,512.8017222100193,0.024876394202206168,2203.950725767133,712.0260869565217,576.8695652173913,118.70434782608694,15.304347826086957,1.1478260869565218,81.02009969374866,16.67134974694185,2.1444347333220097,0.16411582598749241,
34.65,-36.51812860653055,-19.38921663463066,-289.6820514129964,2.462977439248119,501.3228542101121,0.025123391722583297,2042.6910604221016,699.4,567.4,116.6,13.200000000000001,2.2,81.12668001143838,16.671432656562768,1.8873319988561628,0.3145553331426938,
34.7,-36.404010119863415,-19.27774674985243,-288.9658171727183,2.266263786189099,504.4651219804269,0.012114084788637878,7262.157067122472,699.4,567.4,116.6,13.200000000000001,2.2,81.12668001143838,16.671432656562768,1.8873319988561628,0.3145553331426938,
34.75,-36.29001109883802,-19.277376478085817,-288.02465560274567,2.295433187958551,,,4222.210601602549,2014.0285714285715,1546.0285714285715,375.68571428571425,82.8,9.514285714285714,78.19714857633073,18.00204256709833,3.380285142366927,0.42052371420401163,
34.8,-35.91847998081851,-19.06803522120159,-284.6641140166743,2.6837258298738207,,,4081.1783065337277,3000.0,2280.0,570.0,135.0,15.0,76.0,19.0,4.5,0.5,
34.85,-35.87976626587745,-19.066356123959864,-283.77027871488366,3.26785141213593,,,2871.3662064110695,3000.0,2280.0,570.0,135.0,15.0,76.0,19.0,4.5,0.5,
34.9,-36.72301048750802,-19.539736418040572,-290.13944149237756,3.6446424076865553,,,2969.1576120424734,3000.0,2280.0,570.0,135.0,15.0,76.0,19.0,4.5,0.5,
34.95,-38.37497138517241,-20.382463287377398,-302.75817254558575,4.241598535793479,,,10064.846163733433,3000.0,2280.0,570.0,135.0,15.0,76.0,19.0,4.5,0.5,
35.1,-37.64594895154669,-20.052012306708573,-299.8709838970685,1.296607715305021,,,5820.950402428486,3315.195402377793,3077.0919541112416,229.20689654613793,6.517241377448276,2.379310342965517,92.51621588157,7.169046582884689,0.22633428501403488,0.08840325053127628,-520.7402313
35.15,-37.89107670098904,-20.26453834263284,-300.36524656278146,2.7633670451309054,,,3200.8954201252245,2616.666666724,2370.6666667540003,233.999999982,5.999999994,5.999999994,90.59872611600217,8.942675158351829,0.22929936282300134,0.22929936282300134,-520.7402313
35.2,-38.06263715391261,-20.351193363673875,-302.24756051889386,2.2535367124071097,,,5337.995005035163,2431.6091954477242,2113.195402368483,294.8275861888966,20.482758617586207,3.103448272758621,86.57731330292408,12.407302384542682,0.8967811938317038,0.11860311870155242,
35.25,-38.047812428763464,-20.283794429604185,-302.58035562825256,1.8021438018550542,,,7760.596779567517,2233.333333366,1837.333333384,359.999999982,36.0,0.0,82.26865671748325,16.11940298403288,1.611940298483885,0.0,
35.3,-38.022043480697384,-20.240987563707787,-302.6570593236653,1.5192885219138577,,,8519.675852793363,2482.6436781650345,2014.6436781805517,419.586206886,45.931034476551716,2.4827586219310347,81.4603020806963,16.683596907800872,1.7838928111536305,0.07220820034921262,
35.35,-38.2914264668809,-20.41863344040747,-305.2404405348595,1.0909712001877074,502.92766416418635,0.07574625674124999,11757.044942810446,4052.8888888669994,3235.222222206,705.333333347,99.33333331,13.000000004,79.48454125428447,17.739034377122515,2.4490923875890225,0.3273319810040001,
35.4,-36.77694129311949,-19.615639807499168,-293.7719879208622,0.4435424240936876,,,10029.148962743586,6275.533333374499,4957.033333397,1119.5999999721,181.80000000539997,17.1,79.16396834201136,17.693538468795477,2.8692759031796458,0.27321728601353973,
35.45,-36.24872868608373,-19.34640254561292,-288.6194560267512,1.3703734619185892,,,4630.518631947663,4029.5111111093333,3161.5111111337333,735.5999999748,122.8000000008,9.6,79.69427827864051,17.104482917716663,3.057983730025564,0.1432550736172619,
35.5,-36.93726231290295,-19.745635156818665,-292.6992467622793,2.7988517409442686,518.7345232466039,0.02893886339548362,2355.486964633804,976.0,796.0000000179999,149.999999994,29.999999988,0.0,81.55737705102459,15.36885245840164,3.0737704905737706,0.0,
35.55,-38.45293137188462,-20.534200374788295,-306.3793414344785,1.244109540598544,513.2761818906345,0.026987216127816373,10473.295608881437,976.0,796.0000000179999,149.999999994,29.999999988,0.0,81.55737705102459,15.36885245840164,3.0737704905737706,0.0,
35.6,-36.82210077870339,-19.63842370815535,-292.5246901902287,2.0521160393984337,493.60676285159497,0.040754919196557896,20064.82021409785,976.0,796.0000000179999,149.999999994,29.999999988,0.0,81.55737705102459,15.36885245840164,3.0737704905737706,0.0,
35.65,-35.79680932933331,-19.115289879003786,-284.4640650407429,1.9104095939235457,498.6406714309136,0.06079219336413115,8372.241143913396,976.0,796.0000000179999,149.999999994,29.999999988,0.0,81.55737705102459,15.36885245840164,3.0737704905737706,0.0,
35.7,-35.71634232545797,-19.05534769252032,-283.2121538962665,2.518584707397273,,,7846.536646953124,2196.333333244,1672.333333264,471.999999984,51.999999996,0.0,76.14205493999181,21.490362725900653,2.3675823341075293,0.0,
35.75,-35.83750152493606,-19.145804509999934,-284.3981700340741,2.301842165414376,,,7846.500289052602,2196.333333244,1672.3333332640002,471.999999984,51.99999999600001,0.0,76.14205493999181,21.490362725900653,2.3675823341075293,0.0,
35.8,-36.16135949552749,-19.281362740664804,-288.1005450289759,1.1903309352440417,,,2740.728028520993,1438.0,1090.000000006,311.999999994,36.0,0.0,75.7997218363004,21.69680111223922,2.5034770514603615,0.0,
35.85,-36.376848434328714,-19.389313163749765,-289.97211259334983,1.0426748812798918,593.5727522072233,0.036745000903163044,6895.763826288394,1438.0,1090.000000006,311.999999994,36.0,0.0,75.79972183630042,21.69680111223922,2.5034770514603615,0.0,
35.9,-36.59351688474867,-19.57212466642791,-290.95082302089526,1.7973120570940642,597.2327231005454,0.040129170193301,2619.8363132612662,1438.0,1090.000000006,311.999999994,36.0,0.0,75.79972183630042,21.69680111223922,2.5034770514603615,0.0,
35.95,-37.71776732642983,-20.124542540262798,-299.7548840618917,1.9872545495469451,610.5236324559269,0.033457580539435,5187.806525705171,1522.171428586,1150.2857143013714,334.28571428365717,35.65714285714286,1.9428571438285713,75.61745151808881,21.90536548942144,2.3764646335606185,0.10071835892913222,
36.0,-38.33818019705817,-20.465960072815115,-307.23748100170934,-0.5320394252440683,584.5915766604061,0.0330195980065,7900.374054031497,1929.0000000850002,1441.666666729,442.000000017,34.0,11.333333339,74.73647831339937,22.91342664580215,1.762571280378528,0.587523760419938,
36.05,-38.19978905802865,-20.378173232306644,-307.1842085323159,-1.5858960680866756,561.4184642463431,0.04030831347085512,24351.8739992181,4514.491071480179,3684.32440479975,764.2410714388928,55.705357142857146,10.22023809867857,78.38328967854864,19.738625333784228,1.4821357357317155,0.39594925193541497,
36.1,-38.23389880751161,-20.433102411325468,-307.93036703886116,-2.0591765787682297,642.4613814294923,0.09309211146518293,24763.42073400525,8510.25,7150.25,1262.25,89.25,8.5,84.01927087923386,14.832114215211071,1.0487353485502777,0.09987955700478836,
36.15,-38.251873400171455,-20.393800490530914,-308.1702942590787,-2.1553070577070264,633.5724786234489,0.11979350001118788,29963.18399427106,8510.25,7150.25,1262.25,89.25,8.5,84.01927087923386,14.832114215211071,1.0487353485502777,0.09987955700478834,
36.2,-38.21558635451875,-20.425162743956825,-307.91479684419903,-2.1901060080492165,609.7625007915599,0.11784530118999999,26531.377832931248,12594.25,11157.75,1389.75,42.5,4.25,88.59400123072037,11.034797625900708,0.33745558488992994,0.033745558488992994,
36.25,-37.41435923902317,-19.940638668901467,-301.82949146061475,-2.514617548429426,581.7603336593907,0.12246813538841379,29547.554492900777,11843.081249978,10388.80624999,1421.243749989,29.843749999,3.1875,87.65674245282119,12.067227255440056,0.2487079508220072,0.027322340916745975,
36.3,-37.02177616677968,-19.778083475550655,-298.23122341738355,-2.0570140831461194,607.9329918272733,0.09716127153111562,8579.700987478383,12055.598290492513,10594.675213617436,1401.8803418370258,51.93162392748718,7.111111110564102,87.77920934363162,11.694487639127905,0.4590478680216096,0.06725514921885116,
36.35,-37.4668495421466,-20.00369559806304,-301.7611915972286,-2.0263952600558683,571.4243878532587,0.05811301201051521,15133.042421622127,10573.333333072,8509.33333312,1733.3333332960003,261.333333328,69.333333328,80.47919293818082,16.393442623002915,2.471626733932464,0.6557377048837988,
36.4,-38.10413650119391,-20.30523279030017,-307.5890269614343,-2.755934951882872,561.2789791122415,0.046279393502901424,24430.768279709122,10664.581196427076,8620.273504147692,1711.4529914309746,264.0683760652307,68.78632478317948,80.82659471226962,16.0522064144129,2.476070484041576,0.645128389275892,
36.45,-38.01596339652128,-20.291564387869244,-306.2404953546847,-2.1127881825144543,550.0843864599009,0.0688840240221785,18138.166935563244,7446.2,6450.2,947.2,44.8,4.0,86.60908294606364,12.731169324898689,0.6058886247154562,0.05385910432222912,
36.5,-37.77638585581179,-20.179512205170184,-304.0601072602953,-1.8490204138010775,541.7195172965221,0.07522420840182534,13025.033912069619,8319.921052631578,7146.4473684210525,1126.1052631578948,45.68421052631579,1.6842105263157894,85.94043498940708,13.475208229777882,0.5607435943262001,0.02361318648882986,
36.55,-37.78976782442681,-20.165068467351905,-304.41424520621666,-2.0961026108022547,539.203125715725,0.07243728397130769,36559.24901812264,5044.071428571428,4385.4047619047615,626.8571428571429,31.80952380952381,0.0,87.39544537345752,11.921665350545927,0.6828892759965546,0.0,
36.6,-37.929482849554475,-20.276013477417816,-306.29595476078117,-2.8600919643454494,549.8424173396,0.07299577670998095,10212.178282272538,3750.5,3298.5,424.0,28.0,0.0,87.94827356352486,11.305159312091721,0.7465671243834155,0.0,-602.6
36.65,-37.92486367153698,-20.267108311201845,-305.7092233939652,-2.3103140216693268,564.3857708485248,0.06157369605799333,7385.621940844851,3750.5,3298.5,424.0,28.0,0.0,87.94827356352486,11.305159312091721,0.7465671243834155,0.0,-602.6
36.7,-37.67278392159557,-20.13995808080421,-303.63067834118266,-2.248406968418096,558.7322899318502,0.05270900729495555,4816.936948277382,3750.5,3298.5,424.0,28.0,0.0,87.94827356352486,11.305159312091721,0.7465671243834155,0.0,-602.6
36.8,-37.805593314920614,-20.188018478614637,-303.98416556757473,-1.5394190482098062,554.2348216331694,0.04983157080207143,18017.157407484705,3750.5,3298.5,424.0,28.0,0.0,87.94827356352486,11.305159312091721,0.7465671243834155,0.0,
36.85,-38.2869422932833,-20.427450066241605,-306.8517277377492,-0.5561893914827134,544.025077482905,0.03969135420103714,23825.366854574404,3750.5,3298.5,424.0,28.0,0.0,87.94827356352486,11.305159312091721,0.7465671243834155,0.0,
36.9,-38.41324611760102,-20.516540367403643,-307.6154555845861,-0.3094866437780288,553.7201916588239,0.06220833986009524,25527.58507626438,3750.5,3298.5,424.0,28.0,0.0,87.94827356352486,11.305159312091721,0.7465671243834155,0.0,
36.95,-38.35943555026427,-20.481411992683,-307.60963013845316,-0.7341457363389531,565.5235245897788,0.0841650540548024,28263.464787791632,7499.0,6561.5,888.75,45.0,3.75,87.49833311108148,11.85158021069476,0.600080010668089,0.0500066675556741,
37.0,-38.4147268393473,-20.53685036109118,-306.8157066796526,0.5021080351257826,554.5185715716722,0.10109023744283334,26901.038136288884,7499.0,6561.5,888.75,45.0,3.75,87.49833311108148,11.851580210694758,0.600080010668089,0.050006667555674095,
37.05,-38.434948054250285,-20.539990321794424,-307.1345322303543,0.3450522036480614,547.3803433388692,0.11570893242957972,23129.22118427498,7499.0,6561.5,888.75,45.0,3.75,87.49833311108148,11.85158021069476,0.600080010668089,0.05000666755567409,
37.1,-39.103631881992776,-20.860908235445695,-312.3917204043299,0.4373346516122847,536.4263717675419,0.11609793500772175,26202.96867284719,8879.815217391304,7736.521739130435,1088.9021739130435,50.77173913043478,3.619565217391304,87.17084892449289,12.218148856875844,0.5697859763412132,0.041216242290056285,
37.15,-38.62146997436992,-20.62780466040429,-309.19849623591006,-0.22673644095069895,575.6274328390298,0.13766017413628986,25443.296379994266,8564.271739130434,7566.467391304348,962.5434782608696,32.02173913043478,3.239130434782609,88.29580678875418,11.281071639717418,0.38503464476265253,0.038086926765751705,
37.2,-38.35818446224793,-20.465301193698714,-307.2990079117695,-0.4335322137860235,559.9294936871473,0.12943953509874492,17317.879480935615,9509.75,8421.25,1053.5,31.5,3.5,88.55385262493756,11.078104051105447,0.33123899156129233,0.03680433239569915,
37.25,-38.04058506300706,-20.2762827753273,-306.5295003244554,-2.204819820398912,547.3400640112056,0.10656023234928406,15172.482503039562,8724.141304347826,7726.336956521739,965.8478260869565,28.456521739130434,3.5,88.56935033306495,11.065652870851796,0.32240101580218405,0.04259578028107407,
37.3,-37.94689312021422,-20.23074508516022,-305.94760995064075,-2.372464988926991,548.4079010783161,0.09580629625345544,18152.493831796004,4992.5,4425.5,549.5,14.0,3.5,88.64296444667,11.00650976464697,0.2804206309464196,0.0701051577366049,
37.35,-38.15767528735344,-20.37367930099688,-306.945276130478,-1.6838738316504682,546.8036185870941,0.09806494297341824,19310.256921522836,4992.5,4425.5,549.5,14.0,3.5,88.64296444667,11.00650976464697,0.2804206309464196,0.0701051577366049,
37.4,-38.37679385403934,-20.46293091642405,-308.33903625452473,-1.324685422210031,544.7817658743772,0.08093474026828906,19012.168415441705,4992.5,4425.5,549.5,14.0,3.5,88.64296444667,11.00650976464697,0.2804206309464196,0.0701051577366049,
37.45,-38.31306626676932,-20.432555450483527,-308.1346233602924,-1.6300932261378287,560.7372779527119,0.09959937668510542,25933.834513163798,4992.5,4425.5,549.5,14.0,3.5,88.64296444667,11.00650976464697,0.2804206309464196,0.0701051577366049,
37.5,-38.157921294244275,-20.355253476876477,-306.98013634130234,-1.716765987348143,565.6843381521039,0.11699548911102711,31632.446118835443,4992.5,4425.5,549.5,14.0,3.5,88.64296444667,11.00650976464697,0.2804206309464196,0.0701051577366049,
37.55,-38.07301213405784,-20.30244149858554,-306.6497330177436,-2.065635945280793,565.8385781626523,0.11941690721925999,23420.128392675702,4992.5,4425.5,549.5,14.0,3.5,88.64296444667,11.00650976464697,0.2804206309464196,0.0701051577366049,
37.65,-38.139680067530286,-20.32861643546703,-307.27040990988013,-2.1529693696379772,558.6216274750176,0.13046069400907295,24318.715761756728,4992.5,4425.5,549.5,14.0,3.5,88.64296444667,11.00650976464697,0.2804206309464196,0.0701051577366049,
37.7,-38.34082497078266,-20.46557244926904,-308.8231449318462,-2.096545165584953,552.6557741125201,0.12676978465007235,24053.337721594493,5971.770833333333,5180.604166666667,767.4166666666666,20.354166666666668,3.3958333333333335,87.10470521189272,12.506399135434393,0.3295587497324204,0.05933690294046496,
37.75,-38.45978185609398,-20.504322568598017,-309.5515598875679,-1.8733050388159904,555.0719359219017,0.13317888180382945,35930.30394869541,7342.75,6237.75,1072.5,29.25,3.25,84.95114228320452,14.606244254536788,0.39835211603282145,0.04426134622586906,
37.8,-38.424168920097955,-20.533426285473208,-308.7800017861239,-1.3866504253402143,553.3370326865412,0.1399597425386615,24791.324006649793,7190.771739130435,6120.29347826087,1039.2391304347825,28.27173913043478,2.967391304347826,85.15937725892773,14.408522117471344,0.39168809009034744,0.040412533510576096,
37.85,-38.268209453370154,-20.441613148666992,-306.6037476754424,-0.4580720484811405,554.5017644689901,0.13396273205498707,35547.14454956397,5595.0,4887.0,690.0,18.0,0.0,87.34584450402146,12.332439678284182,0.32171581769436997,0.0,
37.9,-38.15585240375753,-20.352891909703143,-305.4449115140312,-0.19809228397097867,555.4153572747036,0.12012783124186083,20266.142005636673,5595.0,4887.0,690.0,18.0,0.0,87.34584450402146,12.332439678284182,0.32171581769436997,0.0,
37.95,-38.16231006058531,-20.35452944594389,-305.5355195254678,-0.23703904078524196,545.1092155992458,0.10426251726291473,22841.46230112959,7365.443478260869,6450.4,881.1478260869566,33.89565217391304,0.0,87.37539744386714,12.148267873707084,0.47633468242577753,0.0,
38.0,-38.19495595605536,-20.434332485560958,-306.06286798808736,-0.5032203396444959,544.0100456146104,0.09767526465398191,19130.33273442271,7919.945833333334,6981.6375,904.0625,33.045833333333334,1.2000000000000002,88.05304405163297,11.447860654535782,0.4700057951402845,0.029089498690972562,
38.05,-38.049851157788815,-20.276505176396515,-306.34326722178326,-1.9444579594727065,547.6195879693204,0.08896807278934625,15688.977085189907,4125.2,3606.8,480.0,33.6,4.800000000000001,87.43333656549986,11.635799476389023,0.8145059633472319,0.11635799476389025,
38.1,-37.928843600209824,-20.2130918611058,-306.0728108831673,-2.642062081488745,549.7284073318903,0.08608842077693799,18252.2544099378,4125.2,3606.8,480.0,33.6,4.800000000000001,87.43333656549986,11.635799476389023,0.8145059633472319,0.11635799476389025,
38.15,-37.45406069572919,-19.98911932023146,-302.51259921483773,-2.8801136490042243,550.3274141483491,0.09965106629924289,20526.07857171642,4197.65,3669.25,490.90000000000003,32.9,4.6000000000000005,87.41806623225114,11.67791856369046,0.7925054590763404,0.1115097449820615,
