depth_m,AC,DC
33.885,1.52E-08,6.64E-06
33.895,1.52E-08,6.65E-06
33.905,1.51E-08,6.58E-06
33.915,1.51E-08,6.56E-06
33.925,1.51E-08,6.60E-06
33.935,1.50E-08,6.70E-06
33.945,1.50E-08,6.60E-06
33.955,1.49E-08,6.47E-06
33.965,1.48E-08,6.30E-06
33.975,1.48E-08,6.25E-06
33.985,1.47E-08,6.12E-06
33.995,1.47E-08,6.04E-06
34.005,1.47E-08,6.07E-06
34.015,1.47E-08,6.09E-06
34.025,1.47E-08,6.11E-06
34.035,1.46E-08,6.06E-06
34.045,1.46E-08,6.08E-06
34.055,1.46E-08,6.22E-06
34.065,1.47E-08,6.24E-06
34.075,1.47E-08,6.26E-06
34.085,1.47E-08,6.25E-06
34.095,1.47E-08,6.25E-06
34.105,1.48E-08,6.27E-06
34.115,1.48E-08,6.33E-06
34.125,1.48E-08,6.31E-06
34.135,1.48E-08,6.28E-06
34.145,1.49E-08,6.42E-06
34.155,1.49E-08,6.42E-06
34.165,1.49E-08,6.37E-06
34.175,1.49E-08,6.35E-06
34.185,1.50E-08,6.37E-06
34.195,1.51E-08,6.35E-06
34.205,1.52E-08,6.24E-06
34.215,1.53E-08,6.19E-06
34.225,1.52E-08,6.15E-06
34.235,1.52E-08,5.97E-06
34.245,1.52E-08,5.84E-06
34.255,1.51E-08,5.79E-06
34.265,1.51E-08,5.73E-06
34.275,1.50E-08,5.65E-06
34.285,1.49E-08,5.63E-06
34.295,1.49E-08,5.65E-06
34.305,1.49E-08,5.49E-06
34.315,1.49E-08,5.41E-06
34.325,1.50E-08,5.35E-06
34.335,1.50E-08,5.30E-06
34.345,1.52E-08,5.32E-06
34.355,1.54E-08,5.18E-06
34.365,1.56E-08,5.03E-06
34.375,1.57E-08,4.90E-06
34.385,,
34.395,,
34.405,,
34.415,1.60E-08,6.68E-06
34.425,1.63E-08,7.04E-06
34.435,1.63E-08,7.08E-06
34.445,1.61E-08,7.06E-06
34.455,1.61E-08,7.09E-06
34.465,1.61E-08,7.12E-06
34.475,1.61E-08,7.20E-06
34.485,1.61E-08,7.21E-06
34.495,1.62E-08,7.25E-06
34.505,1.62E-08,7.25E-06
34.515,1.61E-08,7.20E-06
34.525,1.60E-08,7.14E-06
34.535,1.59E-08,7.03E-06
34.545,1.58E-08,6.99E-06
34.555,1.58E-08,7.00E-06
34.565,1.57E-08,7.04E-06
34.575,1.56E-08,7.10E-06
34.585,1.55E-08,7.12E-06
34.595,1.55E-08,7.04E-06
34.605,1.56E-08,7.05E-06
34.615,1.55E-08,7.05E-06
34.625,1.56E-08,7.05E-06
34.635,1.56E-08,7.06E-06
34.645,1.56E-08,7.10E-06
34.655,1.56E-08,7.08E-06
34.665,1.57E-08,7.00E-06
34.675,1.58E-08,6.98E-06
34.685,1.60E-08,7.00E-06
34.695,1.61E-08,7.05E-06
34.705,1.62E-08,7.08E-06
34.715,1.62E-08,7.12E-06
34.725,1.62E-08,7.23E-06
34.735,1.62E-08,7.24E-06
34.745,1.63E-08,7.19E-06
34.755,1.64E-08,7.18E-06
34.765,1.64E-08,7.06E-06
34.775,1.66E-08,6.99E-06
34.785,1.66E-08,6.82E-06
34.795,1.66E-08,6.69E-06
34.805,1.66E-08,6.68E-06
34.815,1.66E-08,6.77E-06
34.825,1.66E-08,6.99E-06
34.835,1.65E-08,7.04E-06
34.845,1.65E-08,6.97E-06
34.855,1.64E-08,6.95E-06
34.865,1.62E-08,6.89E-06
34.875,1.60E-08,6.92E-06
34.885,1.59E-08,6.78E-06
34.895,1.59E-08,6.70E-06
34.905,1.59E-08,6.62E-06
34.915,1.59E-08,6.67E-06
34.925,1.59E-08,6.67E-06
34.935,1.60E-08,6.65E-06
34.945,1.61E-08,6.57E-06
34.955,1.62E-08,6.51E-06
34.965,1.63E-08,6.45E-06
34.975,1.64E-08,6.45E-06
34.985,1.65E-08,6.48E-06
34.995,1.65E-08,6.48E-06
35.005,1.66E-08,6.39E-06
35.015,1.66E-08,6.49E-06
35.025,1.66E-08,6.55E-06
35.035,1.65E-08,6.56E-06
35.045,1.65E-08,6.56E-06
35.055,1.66E-08,6.31E-06
35.065,1.67E-08,6.45E-06
35.075,1.67E-08,6.54E-06
35.085,1.67E-08,6.60E-06
35.095,1.67E-08,6.57E-06
35.105,1.67E-08,6.58E-06
35.115,1.67E-08,6.62E-06
35.125,1.68E-08,6.59E-06
35.135,1.67E-08,6.57E-06
35.145,1.66E-08,6.62E-06
35.155,1.68E-08,6.57E-06
35.165,1.69E-08,6.55E-06
35.175,1.69E-08,6.42E-06
35.185,1.69E-08,6.07E-06
35.195,1.70E-08,6.20E-06
35.205,1.71E-08,6.22E-06
35.215,1.72E-08,6.15E-06
35.225,1.72E-08,5.96E-06
35.235,1.72E-08,5.77E-06
35.245,1.74E-08,5.77E-06
35.255,1.74E-08,5.80E-06
35.265,1.75E-08,5.73E-06
35.275,1.76E-08,5.48E-06
35.285,1.77E-08,5.33E-06
35.295,1.77E-08,5.23E-06
35.305,,
35.315,,
35.325,,
35.335,,
35.345,,
35.355,,
35.365,,
35.375,,
35.385,,
35.395,,
35.405,,
35.415,,
35.425,,
35.435,1.99E-08,
35.445,1.89E-08,7.10E-06
35.455,1.81E-08,6.99E-06
35.465,1.78E-08,6.86E-06
35.475,1.76E-08,6.79E-06
35.485,1.72E-08,6.73E-06
35.495,1.72E-08,6.61E-06
35.505,1.70E-08,6.64E-06
35.515,1.68E-08,6.50E-06
35.525,1.65E-08,6.34E-06
35.535,1.64E-08,6.31E-06
35.545,1.63E-08,6.23E-06
35.555,1.62E-08,6.08E-06
35.565,1.62E-08,6.06E-06
35.575,1.60E-08,5.98E-06
35.585,1.58E-08,5.94E-06
35.595,1.58E-08,5.90E-06
35.605,1.57E-08,5.77E-06
35.615,1.56E-08,5.68E-06
35.625,1.56E-08,5.52E-06
35.635,1.55E-08,5.50E-06
35.645,1.53E-08,5.43E-06
35.655,1.53E-08,5.41E-06
35.665,1.53E-08,5.46E-06
35.675,1.53E-08,5.25E-06
35.685,1.52E-08,5.07E-06
35.695,1.51E-08,5.05E-06
35.705,1.50E-08,5.00E-06
35.715,1.51E-08,4.94E-06
35.725,1.49E-08,4.84E-06
35.735,1.48E-08,4.81E-06
35.745,1.48E-08,4.85E-06
35.755,1.48E-08,4.82E-06
35.765,1.48E-08,4.66E-06
35.775,1.48E-08,4.64E-06
35.785,1.48E-08,4.69E-06
35.795,1.50E-08,4.67E-06
35.805,1.49E-08,4.65E-06
35.815,1.49E-08,4.62E-06
35.825,1.49E-08,4.56E-06
35.835,1.48E-08,4.40E-06
35.845,1.47E-08,4.41E-06
35.855,1.47E-08,4.41E-06
35.865,1.47E-08,4.41E-06
35.875,1.47E-08,4.45E-06
35.885,1.47E-08,4.40E-06
35.895,1.48E-08,4.40E-06
35.905,1.49E-08,4.45E-06
35.915,1.52E-08,4.51E-06
35.925,1.64E-08,4.45E-06
35.935,1.67E-08,
35.945,1.69E-08,
35.955,,
35.965,,
35.975,1.69E-08,5.01E-06
35.985,1.61E-08,5.00E-06
35.995,1.51E-08,5.08E-06
36.005,1.48E-08,5.20E-06
36.015,1.46E-08,5.15E-06
36.025,1.45E-08,5.19E-06
36.035,1.44E-08,5.18E-06
36.045,1.43E-08,5.16E-06
36.055,1.42E-08,5.19E-06
36.065,1.42E-08,5.13E-06
36.075,1.41E-08,5.02E-06
36.085,1.40E-08,4.95E-06
36.095,1.41E-08,4.95E-06
36.105,1.41E-08,4.79E-06
36.115,1.40E-08,4.88E-06
36.125,1.38E-08,4.90E-06
36.135,1.38E-08,4.91E-06
36.145,1.36E-08,4.82E-06
36.155,1.35E-08,4.73E-06
36.165,1.34E-08,4.62E-06
36.175,1.33E-08,4.53E-06
36.185,1.33E-08,4.51E-06
36.195,1.32E-08,4.39E-06
36.205,1.31E-08,4.24E-06
36.215,1.30E-08,4.10E-06
36.225,1.28E-08,4.04E-06
36.235,1.27E-08,3.93E-06
36.245,1.26E-08,3.89E-06
36.255,1.25E-08,3.79E-06
36.265,1.24E-08,3.69E-06
36.275,1.23E-08,3.59E-06
36.285,1.21E-08,3.49E-06
36.295,1.20E-08,3.44E-06
36.305,1.18E-08,3.33E-06
36.315,1.17E-08,3.30E-06
36.325,1.16E-08,3.21E-06
36.335,1.15E-08,3.13E-06
36.345,1.14E-08,3.07E-06
36.355,1.13E-08,3.01E-06
36.365,1.13E-08,2.91E-06
36.375,1.12E-08,2.83E-06
36.385,1.12E-08,2.77E-06
36.395,1.12E-08,2.72E-06
36.405,1.12E-08,2.72E-06
36.415,1.12E-08,2.69E-06
36.425,1.11E-08,2.66E-06
36.435,1.11E-08,2.65E-06
36.445,1.12E-08,2.66E-06
36.455,1.13E-08,2.64E-06
36.465,1.14E-08,2.61E-06
36.475,1.15E-08,2.62E-06
36.485,1.15E-08,2.65E-06
36.495,1.16E-08,2.71E-06
36.505,1.17E-08,2.74E-06
36.515,1.17E-08,2.79E-06
36.525,1.17E-08,2.79E-06
36.535,1.18E-08,2.82E-06
36.545,1.19E-08,2.89E-06
36.555,1.19E-08,2.92E-06
36.565,1.20E-08,2.97E-06
36.575,1.21E-08,3.03E-06
36.585,1.21E-08,3.09E-06
36.595,1.22E-08,3.12E-06
36.605,1.22E-08,3.10E-06
36.615,1.22E-08,3.09E-06
36.625,1.23E-08,3.10E-06
36.635,1.23E-08,3.08E-06
36.645,1.24E-08,3.06E-06
36.655,1.24E-08,3.06E-06
36.665,1.26E-08,2.97E-06
36.675,1.28E-08,2.90E-06
36.685,1.33E-08,3.09E-06
36.695,1.41E-08,3.36E-06
36.705,1.44E-08,3.35E-06
36.715,,
36.725,,
36.735,,
36.745,,
36.755,,
36.765,1.25E-08,2.56E-06
36.775,1.15E-08,1.25E-06
36.785,1.16E-08,1.24E-06
36.795,1.18E-08,1.25E-06
36.805,1.19E-08,1.27E-06
36.815,1.19E-08,1.34E-06
36.825,1.19E-08,1.39E-06
36.835,1.19E-08,1.45E-06
36.845,1.20E-08,1.64E-06
36.855,1.21E-08,1.76E-06
36.865,1.20E-08,1.84E-06
36.875,1.20E-08,2.05E-06
36.885,1.19E-08,2.11E-06
36.895,1.19E-08,2.16E-06
36.905,1.19E-08,2.18E-06
36.915,1.18E-08,2.19E-06
36.925,1.18E-08,2.22E-06
36.935,1.17E-08,2.17E-06
36.945,1.18E-08,2.08E-06
36.955,1.19E-08,2.12E-06
36.965,1.19E-08,2.11E-06
36.975,1.19E-08,2.06E-06
36.985,1.19E-08,2.02E-06
36.995,1.20E-08,1.99E-06
37.005,1.20E-08,1.99E-06
37.015,1.22E-08,2.03E-06
37.025,1.23E-08,2.01E-06
37.035,1.23E-08,1.92E-06
37.045,1.24E-08,1.93E-06
37.055,1.25E-08,2.00E-06
37.065,1.26E-08,1.99E-06
37.075,1.27E-08,2.03E-06
37.085,1.28E-08,2.09E-06
37.095,1.28E-08,2.09E-06
37.105,1.28E-08,2.10E-06
37.115,1.29E-08,2.09E-06
37.125,1.30E-08,2.19E-06
37.135,1.31E-08,2.22E-06
37.145,1.31E-08,2.25E-06
37.155,1.31E-08,2.32E-06
37.165,1.31E-08,2.34E-06
37.175,1.31E-08,2.44E-06
37.185,1.31E-08,2.37E-06
37.195,1.31E-08,2.29E-06
37.205,1.30E-08,2.34E-06
37.215,1.30E-08,2.34E-06
37.225,1.30E-08,2.46E-06
37.235,1.30E-08,2.45E-06
37.245,1.29E-08,2.33E-06
37.255,1.29E-08,2.19E-06
37.265,1.29E-08,2.22E-06
37.275,1.30E-08,2.26E-06
37.285,1.31E-08,2.28E-06
37.295,1.30E-08,2.25E-06
37.305,1.30E-08,2.26E-06
37.315,1.30E-08,2.28E-06
37.325,1.31E-08,2.37E-06
37.335,1.32E-08,2.43E-06
37.345,1.32E-08,2.44E-06
37.355,1.33E-08,2.44E-06
37.365,1.33E-08,2.39E-06
37.375,1.34E-08,2.35E-06
37.385,1.35E-08,2.30E-06
37.395,1.36E-08,2.21E-06
37.405,1.36E-08,2.24E-06
37.415,1.36E-08,2.18E-06
37.425,1.36E-08,2.11E-06
37.435,1.36E-08,2.25E-06
37.445,1.37E-08,2.26E-06
37.455,1.37E-08,2.23E-06
37.465,1.36E-08,2.20E-06
37.475,1.36E-08,2.29E-06
37.485,1.35E-08,2.36E-06
37.495,1.35E-08,2.52E-06
37.505,1.34E-08,2.55E-06
37.515,1.33E-08,2.57E-06
37.525,1.32E-08,2.56E-06
37.535,1.31E-08,2.46E-06
37.545,1.31E-08,2.39E-06
37.555,1.30E-08,2.36E-06
37.565,1.30E-08,2.40E-06
37.575,1.29E-08,2.31E-06
37.585,1.28E-08,2.20E-06
37.595,1.28E-08,2.10E-06
37.605,1.28E-08,2.13E-06
37.615,1.23E-08,1.92E-06
37.625,1.18E-08,1.76E-06
37.635,1.18E-08,1.70E-06
37.645,1.18E-08,1.64E-06
37.655,,
37.665,,
37.675,,
37.685,,
37.695,,
37.705,,
37.715,,
37.725,,
37.735,,
37.745,,
37.755,,
37.765,,
37.775,,
37.785,,
37.795,,
37.805,,
37.815,,
37.825,,
37.835,,
37.845,1.11E-08,2.76E-06
37.855,1.08E-08,2.73E-06
37.865,1.14E-08,3.31E-06
37.875,1.13E-08,3.31E-06
37.885,1.11E-08,3.22E-06
37.895,1.10E-08,3.16E-06
37.905,1.09E-08,3.10E-06
37.915,1.09E-08,3.04E-06
37.925,1.08E-08,2.99E-06
37.935,1.07E-08,2.97E-06
37.945,1.06E-08,2.94E-06
37.955,1.06E-08,2.90E-06
37.965,1.05E-08,2.85E-06
37.975,1.05E-08,2.80E-06
37.985,1.05E-08,2.77E-06
37.995,1.04E-08,2.74E-06
38.005,1.04E-08,2.71E-06
38.015,1.04E-08,2.68E-06
38.025,1.04E-08,2.64E-06
38.035,1.03E-08,2.59E-06
38.045,1.03E-08,2.55E-06
38.055,1.03E-08,2.55E-06
38.065,1.03E-08,2.55E-06
38.075,1.02E-08,2.55E-06
38.085,1.02E-08,2.57E-06
38.095,1.03E-08,2.60E-06
38.105,1.03E-08,2.59E-06
38.115,1.02E-08,2.57E-06
38.125,1.02E-08,2.56E-06
38.135,1.01E-08,2.54E-06
38.145,1.01E-08,2.48E-06
38.155,1.01E-08,2.47E-06
38.165,1.01E-08,2.45E-06
38.175,1.01E-08,2.46E-06
38.185,1.02E-08,2.44E-06
38.195,1.02E-08,2.48E-06
38.205,1.02E-08,2.49E-06
38.215,1.02E-08,2.46E-06
38.225,1.02E-08,2.41E-06
38.235,1.02E-08,2.34E-06
38.245,1.02E-08,2.31E-06
38.255,1.02E-08,2.32E-06
38.265,1.01E-08,2.33E-06
38.275,1.02E-08,2.32E-06
38.285,1.02E-08,2.29E-06
38.295,1.02E-08,2.27E-06
38.305,1.03E-08,2.26E-06
38.315,1.03E-08,2.25E-06
38.325,1.03E-08,2.23E-06
38.335,1.02E-08,2.22E-06
38.345,1.03E-08,2.18E-06
38.355,1.04E-08,2.16E-06
38.365,1.04E-08,2.15E-06
38.375,1.04E-08,2.17E-06
38.385,1.03E-08,2.18E-06
38.395,1.04E-08,2.17E-06
38.405,1.04E-08,2.16E-06
38.415,1.04E-08,2.17E-06
38.425,1.04E-08,2.17E-06
38.435,1.04E-08,2.15E-06
38.445,1.04E-08,2.14E-06
38.455,1.04E-08,2.14E-06
38.465,1.04E-08,2.20E-06
38.475,1.05E-08,2.24E-06
38.485,1.04E-08,2.23E-06
38.495,1.04E-08,2.21E-06
38.505,1.04E-08,2.24E-06
38.515,1.04E-08,2.25E-06
38.525,1.04E-08,2.25E-06
38.535,1.04E-08,2.26E-06
38.545,1.04E-08,2.24E-06
38.555,1.04E-08,2.22E-06
38.565,1.04E-08,2.21E-06
38.575,1.05E-08,2.28E-06
38.585,1.05E-08,2.31E-06
38.595,1.05E-08,2.31E-06
38.605,1.06E-08,2.31E-06
38.615,1.06E-08,2.29E-06
38.625,1.06E-08,2.29E-06
38.635,1.05E-08,2.30E-06
38.645,1.05E-08,2.32E-06
38.655,1.05E-08,2.32E-06
38.665,1.05E-08,2.32E-06
38.675,1.05E-08,2.10E-06
38.685,1.05E-08,2.10E-06
38.695,1.06E-08,2.12E-06
38.705,1.06E-08,2.15E-06
38.715,1.05E-08,2.18E-06
38.725,1.06E-08,2.20E-06
38.735,1.07E-08,2.23E-06
38.745,1.07E-08,2.22E-06
38.755,1.07E-08,2.21E-06
38.765,1.08E-08,2.22E-06
38.775,1.08E-08,2.13E-06
38.785,1.09E-08,2.10E-06
38.795,,
38.805,,
38.815,,
38.825,,
38.835,,
38.845,,
38.855,,
38.865,,
38.875,,
38.885,,
38.895,,
38.905,,
38.915,,
38.925,,
38.935,,
38.945,,
38.955,,
38.965,,
38.975,,
38.985,,
38.995,,
39.005,,
39.015,,
39.025,,
39.035,,
39.045,,
39.055,,
39.065,,
39.075,,
39.085,,
39.095,,
39.105,,
39.115,,
39.125,,
39.135,,
39.145,,
39.155,,
39.165,,
39.175,,
39.185,,
39.195,,
39.205,,
39.215,,
39.225,,
39.235,,
39.245,,
39.255,,
39.265,,
39.275,,
39.285,,
39.295,,
39.305,,
39.315,,
39.325,,
39.335,,
39.345,,
39.355,,
39.365,,
39.375,,
39.385,,
39.395,,
39.405,,
39.415,,
39.425,,
39.435,,
39.445,,
39.455,,
39.465,,
39.475,,
39.485,,
39.495,,
39.505,,
39.515,,
39.525,,
39.535,,
39.545,,
39.555,1.33E-08,1.36E-06
39.565,1.24E-08,2.10E-06
39.575,1.22E-08,2.19E-06
39.585,1.21E-08,2.12E-06
39.595,1.21E-08,2.07E-06
39.605,1.20E-08,2.07E-06
39.615,1.20E-08,2.00E-06
39.625,1.21E-08,2.01E-06
39.635,1.21E-08,1.99E-06
39.645,1.21E-08,2.05E-06
39.655,1.22E-08,1.97E-06
39.665,1.22E-08,1.94E-06
39.675,1.22E-08,1.92E-06
39.685,1.23E-08,1.82E-06
39.695,1.23E-08,1.79E-06
39.705,1.24E-08,1.83E-06
39.715,1.24E-08,1.83E-06
39.725,1.24E-08,1.83E-06
39.735,1.25E-08,1.87E-06
39.745,1.25E-08,1.95E-06
39.755,1.25E-08,1.97E-06
39.765,1.25E-08,2.13E-06
39.775,1.26E-08,2.33E-06
39.785,1.27E-08,2.58E-06
39.795,1.29E-08,2.80E-06
39.805,1.30E-08,2.89E-06
39.815,1.31E-08,2.94E-06
39.825,1.32E-08,3.08E-06
39.835,1.33E-08,3.21E-06
39.845,1.33E-08,3.35E-06
39.855,1.34E-08,3.42E-06
39.865,1.33E-08,3.46E-06
39.875,1.34E-08,3.44E-06
39.885,1.35E-08,3.38E-06
39.895,1.35E-08,3.34E-06
39.905,1.36E-08,3.37E-06
39.915,1.36E-08,3.34E-06
39.925,1.35E-08,3.33E-06
39.935,1.35E-08,3.31E-06
39.945,1.35E-08,3.28E-06
39.955,1.36E-08,3.27E-06
39.965,1.35E-08,3.35E-06
39.975,1.35E-08,3.32E-06
39.985,1.35E-08,3.28E-06
39.995,1.35E-08,3.25E-06
40.005,1.35E-08,3.12E-06
40.015,1.35E-08,3.07E-06
40.025,1.36E-08,3.09E-06
40.035,1.37E-08,3.07E-06
40.045,1.37E-08,3.01E-06
40.055,1.37E-08,2.94E-06
40.065,1.38E-08,2.89E-06
40.075,1.38E-08,2.85E-06
40.085,1.38E-08,2.69E-06
40.095,1.38E-08,2.69E-06
40.105,1.37E-08,2.59E-06
40.115,1.37E-08,2.43E-06
40.125,1.37E-08,2.26E-06
40.135,1.37E-08,2.32E-06
40.145,1.36E-08,2.25E-06
40.155,1.36E-08,2.24E-06
40.165,1.36E-08,2.33E-06
40.175,1.36E-08,2.50E-06
40.185,1.36E-08,2.55E-06
40.195,1.36E-08,2.64E-06
40.205,1.37E-08,2.66E-06
40.215,1.36E-08,2.74E-06
40.225,1.22E-08,2.38E-06
40.235,1.19E-08,2.24E-06
40.245,1.19E-08,2.21E-06
40.255,1.21E-08,2.15E-06
40.265,1.22E-08,2.09E-06
40.275,1.24E-08,2.09E-06
40.285,1.24E-08,2.09E-06
40.295,1.22E-08,2.10E-06
40.305,1.24E-08,2.25E-06
40.315,1.27E-08,2.32E-06
40.325,1.31E-08,2.42E-06
40.335,1.35E-08,2.64E-06
40.345,,
40.355,,
40.365,,
40.375,,
40.385,,
40.395,,
40.405,,
40.415,,
40.425,,
40.435,,
40.445,,
40.455,,
40.465,1.46E-08,
40.475,1.45E-08,6.29E-06
40.485,1.43E-08,5.96E-06
40.495,1.43E-08,5.88E-06
40.505,1.41E-08,5.91E-06
40.515,1.40E-08,5.99E-06
40.525,1.40E-08,5.93E-06
40.535,1.39E-08,5.79E-06
40.545,1.38E-08,5.77E-06
40.555,1.37E-08,5.75E-06
40.565,1.37E-08,5.74E-06
40.575,1.36E-08,5.80E-06
40.585,1.36E-08,5.89E-06
40.595,1.35E-08,5.88E-06
40.605,1.35E-08,5.85E-06
40.615,1.35E-08,5.72E-06
40.625,1.34E-08,5.43E-06
40.635,1.34E-08,5.33E-06
40.645,1.33E-08,5.27E-06
40.655,1.32E-08,5.18E-06
40.665,1.30E-08,4.92E-06
40.675,1.28E-08,4.58E-06
40.685,1.26E-08,4.64E-06
40.695,1.24E-08,4.44E-06
40.705,1.22E-08,4.31E-06
40.715,1.20E-08,4.12E-06
40.725,1.18E-08,3.97E-06
40.735,1.16E-08,3.75E-06
40.745,1.14E-08,3.62E-06
40.755,1.13E-08,3.53E-06
40.765,1.12E-08,3.31E-06
40.775,1.11E-08,3.19E-06
40.785,1.10E-08,3.12E-06
40.795,1.10E-08,3.03E-06
40.805,1.10E-08,2.96E-06
40.815,1.09E-08,3.01E-06
40.825,1.09E-08,3.02E-06
40.835,1.08E-08,2.97E-06
40.845,1.07E-08,2.99E-06
40.855,1.07E-08,2.98E-06
40.865,1.07E-08,2.96E-06
40.875,1.06E-08,2.96E-06
40.885,1.06E-08,2.92E-06
40.895,1.06E-08,2.87E-06
40.905,1.05E-08,2.75E-06
40.915,1.05E-08,2.60E-06
40.925,1.06E-08,2.47E-06
40.935,1.06E-08,2.32E-06
40.945,1.06E-08,2.22E-06
40.955,1.07E-08,2.13E-06
40.965,1.08E-08,2.06E-06
40.975,1.08E-08,2.00E-06
40.985,1.10E-08,1.96E-06
40.995,1.11E-08,1.94E-06
41.005,1.11E-08,1.94E-06
41.015,1.12E-08,1.96E-06
41.025,1.13E-08,1.98E-06
41.035,1.13E-08,2.04E-06
41.045,1.14E-08,2.12E-06
41.055,1.14E-08,2.23E-06
41.065,1.15E-08,2.35E-06
41.075,1.16E-08,2.50E-06
41.085,1.17E-08,2.60E-06
41.095,1.18E-08,2.75E-06
41.105,1.20E-08,2.98E-06
41.115,1.23E-08,3.24E-06
41.125,1.24E-08,3.52E-06
41.135,1.26E-08,3.87E-06
41.145,1.28E-08,4.29E-06
41.155,1.31E-08,4.64E-06
41.165,1.34E-08,4.89E-06
41.175,1.37E-08,4.93E-06
41.185,1.40E-08,5.06E-06
41.195,1.43E-08,4.99E-06
41.205,1.45E-08,4.90E-06
41.215,1.46E-08,4.79E-06
41.225,1.47E-08,4.73E-06
41.235,1.48E-08,4.62E-06
41.245,1.47E-08,4.49E-06
41.255,1.47E-08,4.37E-06
41.265,1.49E-08,4.60E-06
41.275,1.51E-08,4.81E-06
41.285,1.53E-08,4.98E-06
41.295,1.55E-08,5.13E-06
41.305,1.55E-08,5.16E-06
41.315,1.57E-08,5.23E-06
41.325,1.55E-08,5.28E-06
41.335,1.53E-08,5.19E-06
41.345,1.51E-08,5.19E-06
41.355,1.43E-08,5.43E-06
41.365,,
41.375,,
41.385,,
41.395,,
41.405,,
41.415,,
41.425,1.59E-08,6.96E-06
41.435,1.57E-08,6.97E-06
41.445,1.56E-08,7.01E-06
41.455,1.55E-08,7.02E-06
41.465,1.54E-08,6.98E-06
41.475,1.54E-08,6.92E-06
41.485,1.53E-08,6.91E-06
41.495,1.52E-08,6.86E-06
41.505,1.51E-08,6.84E-06
41.515,1.50E-08,6.73E-06
41.525,1.49E-08,6.57E-06
41.535,1.48E-08,6.41E-06
41.545,1.47E-08,6.31E-06
41.555,1.45E-08,6.21E-06
41.565,1.43E-08,6.11E-06
41.575,1.41E-08,5.99E-06
41.585,1.39E-08,5.93E-06
41.595,1.37E-08,5.86E-06
41.605,1.35E-08,5.77E-06
41.615,1.32E-08,5.62E-06
41.625,1.32E-08,5.53E-06
41.635,1.31E-08,5.44E-06
41.645,1.30E-08,5.38E-06
41.655,1.29E-08,5.30E-06
41.665,1.27E-08,5.17E-06
41.675,1.26E-08,5.00E-06
41.685,1.25E-08,4.84E-06
41.695,1.24E-08,4.68E-06
41.705,1.23E-08,4.54E-06
41.715,1.22E-08,4.47E-06
41.725,1.22E-08,4.46E-06
41.735,1.21E-08,4.50E-06
41.745,1.20E-08,4.51E-06
41.755,1.21E-08,4.47E-06
41.765,1.21E-08,4.45E-06
41.775,1.20E-08,4.48E-06
41.785,1.20E-08,4.51E-06
41.795,1.20E-08,4.58E-06
41.805,1.21E-08,4.56E-06
41.815,1.21E-08,4.52E-06
41.825,1.21E-08,4.66E-06
41.835,1.22E-08,4.64E-06
41.845,1.22E-08,4.60E-06
41.855,1.22E-08,4.63E-06
41.865,1.23E-08,4.60E-06
41.875,1.24E-08,4.67E-06
41.885,1.25E-08,4.72E-06
41.895,1.25E-08,4.76E-06
41.905,1.25E-08,4.65E-06
41.915,1.25E-08,4.56E-06
41.925,1.24E-08,4.48E-06
41.935,1.23E-08,4.38E-06
41.945,1.22E-08,4.24E-06
41.955,1.21E-08,4.16E-06
41.965,1.21E-08,4.10E-06
41.975,1.19E-08,4.05E-06
41.985,1.19E-08,3.84E-06
41.995,1.18E-08,3.74E-06
42.005,1.17E-08,3.73E-06
42.015,1.16E-08,3.64E-06
42.025,1.16E-08,3.45E-06
42.035,1.15E-08,3.34E-06
42.045,1.13E-08,3.22E-06
42.055,1.12E-08,3.13E-06
42.065,1.12E-08,3.05E-06
42.075,1.12E-08,3.03E-06
42.085,1.12E-08,3.06E-06
42.095,1.11E-08,3.02E-06
42.105,1.11E-08,2.98E-06
42.115,1.11E-08,3.03E-06
42.125,1.12E-08,3.04E-06
42.135,1.12E-08,2.95E-06
42.145,1.10E-08,2.63E-06
42.155,1.10E-08,2.62E-06
42.165,1.10E-08,2.62E-06
42.175,1.12E-08,2.68E-06
42.185,1.12E-08,2.70E-06
42.195,1.14E-08,2.76E-06
42.205,1.15E-08,2.80E-06
42.215,1.17E-08,2.82E-06
42.225,1.20E-08,2.85E-06
42.235,1.21E-08,2.96E-06
42.245,1.24E-08,3.01E-06
42.255,1.26E-08,3.10E-06
42.265,1.28E-08,3.23E-06
42.275,1.31E-08,3.34E-06
42.285,1.32E-08,3.45E-06
42.295,1.35E-08,3.55E-06
42.305,1.38E-08,3.52E-06
42.315,1.40E-08,3.52E-06
42.325,,
42.335,,
42.345,,
42.355,,
42.365,,
42.375,,
42.385,,
42.395,,
42.405,,
42.415,,
42.425,,
42.435,,
42.445,,
42.455,,
42.465,,
42.475,,
42.485,,
42.495,,
42.505,,
42.515,,
42.525,,
42.535,,
42.545,,
42.555,,
42.565,,
42.575,,
42.585,,
42.595,,
42.605,,
42.615,,
42.625,,
42.635,,
42.645,,
42.655,,
42.665,,
42.675,,
42.685,,
42.695,,
42.705,,
42.715,,
42.725,,
42.735,1.19E-08,
42.745,1.16E-08,4.41E-06
42.755,1.15E-08,4.12E-06
42.765,1.14E-08,4.28E-06
42.775,1.14E-08,4.36E-06
42.785,1.14E-08,4.37E-06
42.795,1.13E-08,4.43E-06
42.805,1.13E-08,4.45E-06
42.815,1.13E-08,4.40E-06
42.825,1.12E-08,4.25E-06
42.835,1.12E-08,4.24E-06
